label,review
0,卷饼的菜和图片上差别太大了…半点黄瓜丝也没有，青椒丝就一根，剩下基本是土豆。淡而无味。再也不买了。
0,"我马上就要饿死了,跟我说马上就到,马上就到,这马是没吃草吗,下次别放那咸菜了,味道难闻的要死"
0,两个小时才送来，都是凉的了
0,"量少，男生需大份。味道一般.,送餐时间一个多小时,,太慢了"
0,送餐非常慢，东西又难吃，没有酱
0,"有胡萝卜丁，黄瓜丁，玉米粒。饭里,给的番茄酱稍微少点，蛋饼还好"
0,我只能说，皇太吉太不要脸了，7点下单，8点50送到。还自己确认物流在7点40送达。奇差无比
0,1个半小时才送到，可想而知饭菜已经凉了！凉凉的！！
0,有点凉了，不好吃，没什么味道。不是很满意。
0,多收了两块钱！
0,"石锅拌饭量太少了,太少"
0,点的鱼香肉丝饭和秘制凉皮，根本就不是鱼香肉丝好吗？是萝卜条肉丝，凉皮味道也不好，量还少，总之很不满意，30块钱不值，配送小哥速度很快
0,"实在是太少了，也太贵了，四十多块钱就给五块,小排骨，另一个四十多块钱给了也是五六块猪手，应该是不到一个猪蹄，是不是快下班了，都没有了。不说了都容易！"
0,菜品做的也就那样，水果沙拉基本上都是梨，汤没味，感觉像是前一天剩的又加水煮的。
0,腻的伤心！建议在产品工艺上改进，解决油腻的口感问题。再这么腻人，吃一次不会吃第二次！我这是本着大众美食家的心，帮助你们改进。其实肘子本身还好，加点萝卜干酸豆角酸楚之类的去油解腻，或放在卷饼里或者单独拿个小袋装！哎吗我操的什么心啊！别太腻了！！！
0,番茄有机花菜没盖严，汤洒了一兜子，所有菜饭全部都是菜汤，一袋子油轰轰的，打包能不能认真点？
0,送餐速度有点慢
0,备注了11：30送到，又提前半个多小时就送来了
0,炒米条撒了一口袋，这是干什么呢？超时前2分钟到了，气人玩呢是么？傻逼玩意
0,主菜很失败！！！
0,备注里重复了三遍不要葱不要葱，等了一个多小时送过来的还是带大葱的！！这让人怎么吃？？
0,速度太慢了，都快成夜宵了！
0,太油腻了，味道一般，包装不错
0,"凉了,口感很差,非常失望"
0,"送饭的人都是脑残吗,能不能找个智商高点的来"
0,送餐费用怎么回事。要了我十块钱送餐费，大雨天的不差送餐员的确辛苦，但是能不能透明消费！
0,味道不错，多放蔬菜会更好吃，但是突然发现里面有一条头发，有点那种感觉，你懂的，以后多注意点，做饭的人把帽子带好，千万别再发生这样的事
0,味道一般，速度挺快
0,送餐很快，我们定的饺子，饺子馅非常不新鲜，肉有味道，饺子就跟没煮熟似的，饺子皮吃起来粘牙黏糊糊的，很差的一次外卖
0,"菜的质量挺好,送餐很差味道比一般好些"
0,"里面的糖醋里脊裹的啥东西全都掉了,粘的不牢固"
0,莫名的涨价了
0,"126分钟我还能说什么,等到下雨,十分钟前敲门电话没听见,快递就不乐意了,走了,我又等了十分钟,送来了,打开一看,袋子里都湿了,蛋挞湿了一个,纸盒是湿的,直接扔掉,没敢吃,定了很多次了最差的一次"
0,这是我有史以来吃的最难吃的卷饼，哎，那个八宝菜更是不敢恭维啊，难吃死了，以后再也不来这家订餐了
0,蒸蛋分量大
0,饭的味道太一般了，不推荐
0,等待时间太长了，快70分钟，自己过去吃都回来了
0,不是59免外送费吗？明明收了9块钱外送费！
0,饭都是凉的，饮料是热的
0,"送的玉米发霉的！太恶心了！黄焖鸡量极小，味道一般，骨头多于肉。米饭量很大，然并卵。,要求十二点送过来，十一点半就到了，放到十二点吃已经凉了，差评！"
0,"鸡翅根,全都没熟！恶心死我了！里面还带血丝！服了"
0,凉面醋放得太多了，酸掉牙。厨师的水平真的是够了
0,饺子太少了
0,真心难吃，米饭又少，吃过最失败的一次快餐
0,鱼香肉丝的肉呢？？巨慢
0,什么牛肉？嚼不动，没法吃
0,除了速度慢都挺好
0,送餐太慢，半价优惠，居然是扣送餐员的工资，同情按全价支付，送餐员找不开，少收七元。菜品味道肝尖本次不太新鲜。送餐时间过长，菜捂得有点面了。本次服务失望。百度外卖应考虑业务初期不要因为小利，损失整体业务形象。
0,配菜拿错了，拿成米饭了！
0,卷饼不熟！还能看到白色生面！商家太差了！回吃死人的！
0,慢的已经无法忍受！菜量也少得可怜！凉面也没有！再也不买了l
0,送餐员不仅送的超慢，而且态度恶略，这态度还做什么外卖啊
0,6块钱一份的米饭像是别人吃剩下的，不到半两重，一口吃没了。水煮花生都不知道泡了多少天，软的像花生泥，其他菜也没什么好吃的，不会再吃了。
0,拌饭不好吃，套餐不划算
0,整个醋都撒了，肉夹馍全都泡软了没法吃，凉皮没醋也没法吃，把外卖扔给我就跑了。送餐太差了
0,"饼厚,肉没味儿,用的是柿子椒而不是尖椒"
0,10.30下的单，11.20多到，发现没带餐，再次送来餐已经是12.50，还没带餐具，纸巾。饿的我呀，无语了，只能差评，没办法。
0,没给任何餐具，可乐还是热的。。。。
0,12:45之前没有人联系，联系系统显示的送餐人说不是他送，只能自己联系客服。到了12：47才派单，13:25才送到，用时两小时！
0,太慢了……等了127分钟
0,咋的跟饿了吗不一样的名，坑爹
0,实在是太慢了，等了一个半小时。菜都凉了，锅包肉凉了还能吃吗？
0,现场吃的时候凉菜不写收费，等你拿了，告诉你收费！为什么不明码标价！
0,完全忽视送餐预约时间。发票没有，餐具齐全，味道保证，就是送太早到中午时间已经凉了。
0,"时间太慢,没胃口"
0,"这个菜简直没法吃啊！！！,外包装还是挺好的，打开一看简直晕死了！,肉是酸臭的！米饭也不太熟！,真心没法吃！店家能给个解释么？"
0,不是一般的慢呵呵呵呵无语了
0,太难吃了，不知道怎么搞出来的销量
0,时间太久，面条都软了，没有劲道，很难吃
0,总是很晚送到
0,还行，配菜改成包菜了，差评！！！
0,并不是太好吃
0,2分12元的菜一点点，9元的就就是易拉罐
0,凯撒沙拉酱都没有、刀叉也没有、怎么吃
0,不用尝了不好吃
0,"我同事说1个这么大,怎么吃,而且，图片上的啤酒呢？为什么没有！"
0,下雨，面条送过来陀了。。。
0,口味还可以，就是量越来越小了
0,送的太慢，10点40下单，12点42送到，今天再试试，看是不是还这么慢
0,套餐里没有给彩豆……
0,好吃，就是饼太油了
0,差评！定的时间是12点一刻，结果刚11点就送来了！果断退单。送餐前不看时间吗？
0,"粥撒了一袋子,装的盒子也软,盖子被插进粥里,让人怎么吃"
0,也就是7块钱的卷饼。。
0,豆腐脑都凉了，豆腐上还有一根头发！！！！！
0,送餐慢，不过好吃。
0,灰常一般，快是快，我家本来离餐厅就不远，饭比凉的好一点，就算非用餐高峰期外卖做成这样……拌饭是提前拌好的也不写明，多买了一袋酱←_←
0,东西真是太垃圾了，那咖啡都没法喝了，
0,非常难吃，面皮有点半生
0,1.口味难以下咽。2.饭里有头发。3.少送一份饮料。4.送饭非常慢.5.饭都是冷的。6.百度客服很负责，多次跟进。但是餐厅售后特别差，都快一个星期了才打电话说给你再做一份，问能不能退，餐厅只会说什么时候再做一份给你？哎，难吃又脏的饭，想起来都吃不下去饭。7.点的石锅拌饭，其实跟盖饭差不多，饭都没有用石锅煲过，酱非常难吃，北化北中医北服的学子们，千万不要吃这一家的饭，吐血的建议。
0,"送餐员不给送到公司,给我打个电话让我去电梯间取,还催我快点,连这么两步都懒得走,干什么送餐员的工作"
0,包子涼的，湯涼的⋯
0,我下午14点半上班，11点50订餐14点送到。饭菜都是凉的，联系店家人员态度很差。在好吃的东西也不会在光临了、
0,简直了！！特别慢！！一个半小时才到！
0,锅包肉相当难吃，东北菜，这三个字让你毁了
0,速度挺快的，面不好吃，都凉了
0,"凤梨太生，不甜。,蜜桔，一点都不甜。"
0,酸辣粉太一般，不算好吃
0,这单没送到好么！！自己就点完成送达了？？钱还没退好么！！
0,少发一份青笋，外卖量比较少
0,外卖不好吃，没味道
0,订的12：00送餐，12：50才送到，上班族中午时间有限，请商家以后工作再细心一点。红烧牛肉套餐土豆多可以理解，但牛肉太老了嚼不动，请改进。米饭量挺多的值得表扬。
0,酸辣土豆丝为何放那么多生姜！
0,味道很一般，比老车记差远了
0,点个套餐给2个可乐，我的豆腐脑呢是在逗我吗
0,等了快三个小时才吃到饭，这已经是第四次了，订完还特意给总部打电话说快给我下单到分店，没想到忽悠人呢，菜品量越来越少也是，大差评！！
0,送的时间比较长，汉堡薯条都凉了
0,送餐太慢，打电话摧态度比我硬
0,送来东西都已经凉了，凉了味道就不好了，太不靠谱
0,时间有点长，所以化了！
0,好几个人都说量少味道不好
0,汤味道还好，套餐不怎么让人满意
0,个人感觉味道不是很好吃
0,越来越难吃了，还是口味越来越难伺候？
0,点的抹茶拿铁送的普通拿铁！
0,"20套餐,盐酥鸡,变成淀粉炸,蟹段,，没什么提前说一声,没吃饱"
0,"头一回遇到米饭装半碗的，现在米饭这么值钱了么,=￣ω￣="
0,"午休时间总共一个小时,送餐迟到了五十分钟"
0,麻辣烫送到时不太好了，时间长了
0,太难吃了！！送到都凉了还超慢！！
0,百度配送没得说非常好，但餐厅真的是无语了，不想说了
0,不到11点下单，一点半才送到，如果你想饿死，就定这家吧
0,这次配送速度太慢，饭都凉的！
0,饭还行，催单的时候接电话人态度不咋地。
0,时间太久，等了2小时了
0,味道一般，土豆丝卷饼没有味道。
0,"土豆丝葱姜蒜什么配料都没有,白哗哗的能发照片就好了这个厨师是不是以前干司机的,气死了"
0,量太大，一个菜绝对够2人吃
0,服务员态度死差，建议改革
0,"唉,太慢了"
0,味道依然很好，送餐等了一个半小时…
0,宫保鸡丁一般般
0,送餐太慢，2个小时左右，差评！
0,超时三十分钟赔付呢？我不问就不提这事儿了？
0,我只想说不认识道送什么外卖建议大家不知道楼号别定了他得给你打好几个电话烦都烦死了
0,点了2次餐了，都是要吃什么没什么
0,东西少不说，说好的赠送花生呢？
0,越来越坑，第一次等了3个多小时，电话也打不通，最后告诉饭洒了。第二次点的汤，厚厚的辣油根本喝不了，强吃，吃一半还有个肉呼呼像虫子的东西，恶心的要死！！！
0,送餐慢，说实话还没有路边的煎饼好吃，打开就一股大料味，不会在光临了
0,披萨很好，但是希望电话通知
0,"下单后1小时54分钟送来的,还让我说啥"
0,一般般，太腻
0,等的时间太长，当然，今天下雨，不过您的电话也应该畅通呀，打了那么多遍都是语音。。。害得我又点了一份～
0,肉还没在微波炉里打热就送来了，还粘在一起呢。东西也确实不好吃…
0,啥也不说了，送餐速度是一如既往的......
0,饭又少又硬，不好吃！
0,这次外卖吃的很不满意，本来定的饭说是没有了，让我换一个，还说什么不好意思包装费就不要了，最后还是原价给的钱，然后要的两个汤都洒了，一口没喝到，最不愉快的一次经历
0,速度很慢，东西也一般
0,味道不错，速度太慢，六点半定的，七点五十才到
0,蕨根粉太硬太难吃
0,这次豆浆散了差不多一半，豆腐脑也洒了点，袋里可想而知是什么情况。不知道为啥煎饼要倒着放，豆腐脑碗侧着放。挺喜欢吃你家和牛炖的（对了你俩是一家，你们要是不能接单能不能显示一下？？？我就不订了！！！，连续几天你退了我一单，牛炖退了我三单，退款还要1-15天退回来。拜托你们下次不能接单的情况下别在百度上了好吗？影响他人心情。
0,扁豆焖面太油了，西葫芦锅贴更别提了，西葫芦干的好像晒了一礼拜，面皮又干，总之这次外卖实在是真的太失败了，吃了两口全扔了，实在是难以下咽
0,味道不错，等的时间太长了
0,吃不饱，量太少
0,点过很多次了都不错、今天的我已经等了两个多小时了还没送到、电话打不通、你们是想干什么
0,东西好吃，但是要等好久！好久！好久！！！！店里电话打不通，好容易打通了，要了送餐小哥电话，结果是个空号！！！！！真的无语了！！！！
0,我的妈呀速度太慢了吧拜托下次找一个能找到地方的谢谢
0,太慢了，我等了快一个小时，下单时候说明我很赶时间，还是很慢，下次得早点定
0,商家不把顾客留言放心上，强调不要辣椒，商家还是放了很了很多，弄的孩子无法吃，其他菜品味道不错，快递小哥很不错都送院里来了很棒！
0,"饭挺好的,送的太慢了11:10等到12:45"
0,顿鱼不给装餐盒里，在袋子里汤全撒了，太不负责了
0,菜单上的单品根本就没有，餐厅打电话说是江浙沪的菜单，不是北京的！百度可不可以先确定一下菜单呢？
0,金枪鱼送来都变形了！
0,选了要发票，但却没有
0,配送速度超级慢
0,第一次订餐10点半订的，12点35才送到，还少一样，我确实很无语。
0,驴肉没几块，基本是姜片和大蒜，根本没法吃，米饭三块钱给一口，出来做什么生意，回家种地吧
0,真几把慢，跟找不到路一样。
0,太差劲了吧，同一个店，外卖包装居然相差那么多，昨天的饮料是罐装，今天是纸杯，昨天的餐盒是双层保温的，今天就单层，最过分的是，我点的芝士泡菜炒饭，结果只是泡菜炒饭，没看到一点芝士，味道也没有芝士味道，希望给我个能说得过去的理由。
0,乌鸡汤一块鸡肉都木有！！！！！
0,什么情况？不是已经打电话说好了取消订单吗？还给不给退款了？能不能有点信誉
0,送的挺快、饭量有些少
0,服务态度太差，客服不接电话竟然转到联通秘书台，搞笑了。把客户当啥了？外卖还经常洒了，送餐时间超长，整个差评！
0,"送餐的人,太事儿了,为难顾客,不自己想办法"
0,"不干净,竟然有个苍蝇在里面,我也是醉了。"
0,炒的跟以前的味不一样，太咸
0,第一次见服务态度这么差的，点了一份套餐和一根烤肠，烤肠居然直接就没有送过来，送到的时候饭菜都凉了，也是我吃过的最难吃的梅菜扣肉，再也不订他家的了！！！
0,味道可以，配送太慢，等了快3个小时
0,很差的餐厅配送。真的不能再差了
0,态度真差，喊什么喊！CBWD
0,突然收配送费了，不习惯
0,香菇鸡肉不太好吃，果汁也太袖珍了吧…不过速度巨快
0,"不会再定了,简直搞笑，两小小小片肉渣渣和一坨没切的菜花"
0,送的速度太慢等了一个半小时
0,图片与实物完全不符，不知道是送错了还是怎样，而且不好吃！！！送餐大叔的脾气态度特别差，就好像他才是订餐的顾客，我还得顺着，宠着他:)劝大家别订他家！！！
0,备注不要蒜，还是放了
0,味道一般，有点辣。总体还好
0,等了半小时打电话催单，客服说帮我催，结果在正好一个小时的时候打电话说没有那种药，希望能调一下，多大的店找个退热贴要一个小时
0,差的要死，一点味道都没有！
0,味道还好，就是太慢了！！！
0,没有山有花披萨好吃，送餐慢，披萨来了都冷啦
0,微波炉又热了一遍…
0,滑鸡你妹啊，骨头比肉都多，还以为自己在吃牛蛙呢，你丫见过真正的北菇滑鸡饭吗
0,要的腊八蒜没有给送
0,这次送餐速度有点慢，而且和合谷除了宫保鸡丁饭以外的所有饭都不能吃，难吃的不能下咽！
